"","dateRep","day","month","year","cases","deaths","geoId","continentExp","countryterritoryCode","popData2018","countriesAndTerritories"
"6216","22/04/2020",22,4,2020,80,10,"DO","America","DOM",10627165,"Dominican_Republic"
"6217","21/04/2020",21,4,2020,284,9,"DO","America","DOM",10627165,"Dominican_Republic"
"6218","20/04/2020",20,4,2020,345,9,"DO","America","DOM",10627165,"Dominican_Republic"
"6219","19/04/2020",19,4,2020,209,17,"DO","America","DOM",10627165,"Dominican_Republic"
"6220","18/04/2020",18,4,2020,371,4,"DO","America","DOM",10627165,"Dominican_Republic"
"6221","17/04/2020",17,4,2020,141,7,"DO","America","DOM",10627165,"Dominican_Republic"
"6222","16/04/2020",16,4,2020,328,6,"DO","America","DOM",10627165,"Dominican_Republic"
"6223","15/04/2020",15,4,2020,119,6,"DO","America","DOM",10627165,"Dominican_Republic"
"6224","14/04/2020",14,4,2020,200,4,"DO","America","DOM",10627165,"Dominican_Republic"
"6225","13/04/2020",13,4,2020,208,38,"DO","America","DOM",10627165,"Dominican_Republic"
"6226","12/04/2020",12,4,2020,139,9,"DO","America","DOM",10627165,"Dominican_Republic"
"6227","11/04/2020",11,4,2020,271,8,"DO","America","DOM",10627165,"Dominican_Republic"
"6228","10/04/2020",10,4,2020,238,10,"DO","America","DOM",10627165,"Dominican_Republic"
"6229","09/04/2020",9,4,2020,155,10,"DO","America","DOM",10627165,"Dominican_Republic"
"6230","08/04/2020",8,4,2020,128,12,"DO","America","DOM",10627165,"Dominican_Republic"
"6231","07/04/2020",7,4,2020,83,4,"DO","America","DOM",10627165,"Dominican_Republic"
"6232","06/04/2020",6,4,2020,167,5,"DO","America","DOM",10627165,"Dominican_Republic"
"6233","05/04/2020",5,4,2020,90,9,"DO","America","DOM",10627165,"Dominican_Republic"
"6234","04/04/2020",4,4,2020,108,8,"DO","America","DOM",10627165,"Dominican_Republic"
"6235","03/04/2020",3,4,2020,96,3,"DO","America","DOM",10627165,"Dominican_Republic"
"6236","02/04/2020",2,4,2020,175,6,"DO","America","DOM",10627165,"Dominican_Republic"
"6237","01/04/2020",1,4,2020,208,9,"DO","America","DOM",10627165,"Dominican_Republic"
"6238","31/03/2020",31,3,2020,42,3,"DO","America","DOM",10627165,"Dominican_Republic"
"6239","30/03/2020",30,3,2020,140,11,"DO","America","DOM",10627165,"Dominican_Republic"
"6240","29/03/2020",29,3,2020,138,8,"DO","America","DOM",10627165,"Dominican_Republic"
"6241","28/03/2020",28,3,2020,93,10,"DO","America","DOM",10627165,"Dominican_Republic"
"6242","27/03/2020",27,3,2020,96,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6243","26/03/2020",26,3,2020,80,4,"DO","America","DOM",10627165,"Dominican_Republic"
"6244","25/03/2020",25,3,2020,67,3,"DO","America","DOM",10627165,"Dominican_Republic"
"6245","24/03/2020",24,3,2020,43,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6246","23/03/2020",23,3,2020,90,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6247","22/03/2020",22,3,2020,78,1,"DO","America","DOM",10627165,"Dominican_Republic"
"6248","21/03/2020",21,3,2020,13,2,"DO","America","DOM",10627165,"Dominican_Republic"
"6249","20/03/2020",20,3,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6250","19/03/2020",19,3,2020,10,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6251","18/03/2020",18,3,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6252","17/03/2020",17,3,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6253","16/03/2020",16,3,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6254","15/03/2020",15,3,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6255","14/03/2020",14,3,2020,6,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6256","10/03/2020",10,3,2020,3,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6257","07/03/2020",7,3,2020,1,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6258","02/03/2020",2,3,2020,1,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6259","01/03/2020",1,3,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6260","29/02/2020",29,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6261","28/02/2020",28,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6262","27/02/2020",27,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6263","26/02/2020",26,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6264","25/02/2020",25,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6265","24/02/2020",24,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6266","23/02/2020",23,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6267","22/02/2020",22,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6268","21/02/2020",21,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6269","20/02/2020",20,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6270","19/02/2020",19,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6271","18/02/2020",18,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6272","17/02/2020",17,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6273","16/02/2020",16,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6274","15/02/2020",15,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6275","14/02/2020",14,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6276","13/02/2020",13,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6277","12/02/2020",12,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6278","11/02/2020",11,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6279","10/02/2020",10,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6280","09/02/2020",9,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6281","08/02/2020",8,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6282","07/02/2020",7,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6283","06/02/2020",6,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6284","05/02/2020",5,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6285","04/02/2020",4,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6286","03/02/2020",3,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6287","02/02/2020",2,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6288","01/02/2020",1,2,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6289","31/01/2020",31,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6290","30/01/2020",30,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6291","29/01/2020",29,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6292","28/01/2020",28,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6293","27/01/2020",27,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6294","26/01/2020",26,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6295","25/01/2020",25,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6296","24/01/2020",24,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6297","23/01/2020",23,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6298","22/01/2020",22,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6299","21/01/2020",21,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6300","20/01/2020",20,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6301","19/01/2020",19,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6302","18/01/2020",18,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6303","17/01/2020",17,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6304","16/01/2020",16,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6305","15/01/2020",15,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6306","14/01/2020",14,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6307","13/01/2020",13,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6308","12/01/2020",12,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6309","11/01/2020",11,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6310","10/01/2020",10,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6311","09/01/2020",9,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6312","08/01/2020",8,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6313","07/01/2020",7,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6314","06/01/2020",6,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6315","05/01/2020",5,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6316","04/01/2020",4,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6317","03/01/2020",3,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6318","02/01/2020",2,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6319","01/01/2020",1,1,2020,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6320","31/12/2019",31,12,2019,0,0,"DO","America","DOM",10627165,"Dominican_Republic"
"6321","13/06/2020",13,6,2020,1338,108,"EC","America","ECU",17084357,"Ecuador"
"6322","12/06/2020",12,6,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6323","11/06/2020",11,6,2020,523,30,"EC","America","ECU",17084357,"Ecuador"
"6324","10/06/2020",10,6,2020,539,48,"EC","America","ECU",17084357,"Ecuador"
"6325","09/06/2020",9,6,2020,258,21,"EC","America","ECU",17084357,"Ecuador"
"6326","08/06/2020",8,6,2020,392,13,"EC","America","ECU",17084357,"Ecuador"
"6327","07/06/2020",7,6,2020,1153,74,"EC","America","ECU",17084357,"Ecuador"
"6328","06/06/2020",6,6,2020,609,48,"EC","America","ECU",17084357,"Ecuador"
"6329","05/06/2020",5,6,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6330","04/06/2020",4,6,2020,552,48,"EC","America","ECU",17084357,"Ecuador"
"6331","03/06/2020",3,6,2020,420,44,"EC","America","ECU",17084357,"Ecuador"
"6332","02/06/2020",2,6,2020,896,36,"EC","America","ECU",17084357,"Ecuador"
"6333","01/06/2020",1,6,2020,527,24,"EC","America","ECU",17084357,"Ecuador"
"6334","31/05/2020",31,5,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6335","30/05/2020",30,5,2020,100,21,"EC","America","ECU",17084357,"Ecuador"
"6336","29/05/2020",29,5,2020,368,38,"EC","America","ECU",17084357,"Ecuador"
"6337","28/05/2020",28,5,2020,748,72,"EC","America","ECU",17084357,"Ecuador"
"6338","27/05/2020",27,5,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6339","26/05/2020",26,5,2020,599,95,"EC","America","ECU",17084357,"Ecuador"
"6340","25/05/2020",25,5,2020,498,12,"EC","America","ECU",17084357,"Ecuador"
"6341","24/05/2020",24,5,2020,430,40,"EC","America","ECU",17084357,"Ecuador"
"6342","23/05/2020",23,5,2020,522,117,"EC","America","ECU",17084357,"Ecuador"
"6343","22/05/2020",22,5,2020,452,51,"EC","America","ECU",17084357,"Ecuador"
"6344","21/05/2020",21,5,2020,703,49,"EC","America","ECU",17084357,"Ecuador"
"6345","20/05/2020",20,5,2020,569,40,"EC","America","ECU",17084357,"Ecuador"
"6346","19/05/2020",19,5,2020,400,63,"EC","America","ECU",17084357,"Ecuador"
"6347","18/05/2020",18,5,2020,419,48,"EC","America","ECU",17084357,"Ecuador"
"6348","17/05/2020",17,5,2020,1296,94,"EC","America","ECU",17084357,"Ecuador"
"6349","16/05/2020",16,5,2020,965,256,"EC","America","ECU",17084357,"Ecuador"
"6350","15/05/2020",15,5,2020,16,4,"EC","America","ECU",17084357,"Ecuador"
"6351","14/05/2020",14,5,2020,67,7,"EC","America","ECU",17084357,"Ecuador"
"6352","13/05/2020",13,5,2020,910,182,"EC","America","ECU",17084357,"Ecuador"
"6353","12/05/2020",12,5,2020,-50,18,"EC","America","ECU",17084357,"Ecuador"
"6354","11/05/2020",11,5,2020,488,410,"EC","America","ECU",17084357,"Ecuador"
"6355","10/05/2020",10,5,2020,253,13,"EC","America","ECU",17084357,"Ecuador"
"6356","09/05/2020",9,5,2020,-1480,50,"EC","America","ECU",17084357,"Ecuador"
"6357","08/05/2020",8,5,2020,878,36,"EC","America","ECU",17084357,"Ecuador"
"6358","07/05/2020",7,5,2020,-2461,49,"EC","America","ECU",17084357,"Ecuador"
"6359","06/05/2020",6,5,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6360","05/05/2020",5,5,2020,2343,5,"EC","America","ECU",17084357,"Ecuador"
"6361","04/05/2020",4,5,2020,2074,193,"EC","America","ECU",17084357,"Ecuador"
"6362","03/05/2020",3,5,2020,1128,308,"EC","America","ECU",17084357,"Ecuador"
"6363","02/05/2020",2,5,2020,1402,163,"EC","America","ECU",17084357,"Ecuador"
"6364","01/05/2020",1,5,2020,259,17,"EC","America","ECU",17084357,"Ecuador"
"6365","30/04/2020",30,4,2020,417,12,"EC","America","ECU",17084357,"Ecuador"
"6366","29/04/2020",29,4,2020,1018,208,"EC","America","ECU",17084357,"Ecuador"
"6367","28/04/2020",28,4,2020,521,87,"EC","America","ECU",17084357,"Ecuador"
"6368","27/04/2020",27,4,2020,11536,0,"EC","America","ECU",17084357,"Ecuador"
"6369","26/04/2020",26,4,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6370","25/04/2020",25,4,2020,0,16,"EC","America","ECU",17084357,"Ecuador"
"6371","24/04/2020",24,4,2020,333,23,"EC","America","ECU",17084357,"Ecuador"
"6372","23/04/2020",23,4,2020,452,17,"EC","America","ECU",17084357,"Ecuador"
"6373","22/04/2020",22,4,2020,270,13,"EC","America","ECU",17084357,"Ecuador"
"6374","21/04/2020",21,4,2020,660,33,"EC","America","ECU",17084357,"Ecuador"
"6375","20/04/2020",20,4,2020,446,18,"EC","America","ECU",17084357,"Ecuador"
"6376","19/04/2020",19,4,2020,572,35,"EC","America","ECU",17084357,"Ecuador"
"6377","18/04/2020",18,4,2020,225,18,"EC","America","ECU",17084357,"Ecuador"
"6378","17/04/2020",17,4,2020,367,15,"EC","America","ECU",17084357,"Ecuador"
"6379","16/04/2020",16,4,2020,255,33,"EC","America","ECU",17084357,"Ecuador"
"6380","15/04/2020",15,4,2020,74,0,"EC","America","ECU",17084357,"Ecuador"
"6381","14/04/2020",14,4,2020,63,22,"EC","America","ECU",17084357,"Ecuador"
"6382","13/04/2020",13,4,2020,209,18,"EC","America","ECU",17084357,"Ecuador"
"6383","12/04/2020",12,4,2020,96,18,"EC","America","ECU",17084357,"Ecuador"
"6384","11/04/2020",11,4,2020,2196,25,"EC","America","ECU",17084357,"Ecuador"
"6385","10/04/2020",10,4,2020,515,30,"EC","America","ECU",17084357,"Ecuador"
"6386","09/04/2020",9,4,2020,455,22,"EC","America","ECU",17084357,"Ecuador"
"6387","08/04/2020",8,4,2020,248,29,"EC","America","ECU",17084357,"Ecuador"
"6388","07/04/2020",7,4,2020,101,11,"EC","America","ECU",17084357,"Ecuador"
"6389","06/04/2020",6,4,2020,181,8,"EC","America","ECU",17084357,"Ecuador"
"6390","05/04/2020",5,4,2020,97,27,"EC","America","ECU",17084357,"Ecuador"
"6391","04/04/2020",4,4,2020,205,25,"EC","America","ECU",17084357,"Ecuador"
"6392","03/04/2020",3,4,2020,405,0,"EC","America","ECU",17084357,"Ecuador"
"6393","02/04/2020",2,4,2020,456,41,"EC","America","ECU",17084357,"Ecuador"
"6394","01/04/2020",1,4,2020,336,17,"EC","America","ECU",17084357,"Ecuador"
"6395","31/03/2020",31,3,2020,76,4,"EC","America","ECU",17084357,"Ecuador"
"6396","30/03/2020",30,3,2020,55,10,"EC","America","ECU",17084357,"Ecuador"
"6397","29/03/2020",29,3,2020,208,7,"EC","America","ECU",17084357,"Ecuador"
"6398","28/03/2020",28,3,2020,224,7,"EC","America","ECU",17084357,"Ecuador"
"6399","27/03/2020",27,3,2020,192,5,"EC","America","ECU",17084357,"Ecuador"
"6400","26/03/2020",26,3,2020,129,2,"EC","America","ECU",17084357,"Ecuador"
"6401","25/03/2020",25,3,2020,101,9,"EC","America","ECU",17084357,"Ecuador"
"6402","24/03/2020",24,3,2020,192,4,"EC","America","ECU",17084357,"Ecuador"
"6403","23/03/2020",23,3,2020,257,7,"EC","America","ECU",17084357,"Ecuador"
"6404","22/03/2020",22,3,2020,106,0,"EC","America","ECU",17084357,"Ecuador"
"6405","21/03/2020",21,3,2020,227,4,"EC","America","ECU",17084357,"Ecuador"
"6406","20/03/2020",20,3,2020,31,0,"EC","America","ECU",17084357,"Ecuador"
"6407","19/03/2020",19,3,2020,57,1,"EC","America","ECU",17084357,"Ecuador"
"6408","18/03/2020",18,3,2020,53,0,"EC","America","ECU",17084357,"Ecuador"
"6409","17/03/2020",17,3,2020,21,0,"EC","America","ECU",17084357,"Ecuador"
"6410","16/03/2020",16,3,2020,9,0,"EC","America","ECU",17084357,"Ecuador"
"6411","15/03/2020",15,3,2020,5,1,"EC","America","ECU",17084357,"Ecuador"
"6412","14/03/2020",14,3,2020,6,1,"EC","America","ECU",17084357,"Ecuador"
"6413","11/03/2020",11,3,2020,2,0,"EC","America","ECU",17084357,"Ecuador"
"6414","10/03/2020",10,3,2020,1,0,"EC","America","ECU",17084357,"Ecuador"
"6415","09/03/2020",9,3,2020,1,0,"EC","America","ECU",17084357,"Ecuador"
"6416","06/03/2020",6,3,2020,3,0,"EC","America","ECU",17084357,"Ecuador"
"6417","05/03/2020",5,3,2020,3,0,"EC","America","ECU",17084357,"Ecuador"
"6418","03/03/2020",3,3,2020,1,0,"EC","America","ECU",17084357,"Ecuador"
"6419","02/03/2020",2,3,2020,5,0,"EC","America","ECU",17084357,"Ecuador"
"6420","01/03/2020",1,3,2020,1,0,"EC","America","ECU",17084357,"Ecuador"
"6421","29/02/2020",29,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6422","28/02/2020",28,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6423","27/02/2020",27,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6424","26/02/2020",26,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6425","25/02/2020",25,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6426","24/02/2020",24,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6427","23/02/2020",23,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6428","22/02/2020",22,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6429","21/02/2020",21,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6430","20/02/2020",20,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6431","19/02/2020",19,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6432","18/02/2020",18,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6433","17/02/2020",17,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6434","16/02/2020",16,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6435","15/02/2020",15,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6436","14/02/2020",14,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6437","13/02/2020",13,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6438","12/02/2020",12,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6439","11/02/2020",11,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6440","10/02/2020",10,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6441","09/02/2020",9,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6442","08/02/2020",8,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6443","07/02/2020",7,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6444","06/02/2020",6,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6445","05/02/2020",5,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6446","04/02/2020",4,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6447","03/02/2020",3,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6448","02/02/2020",2,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6449","01/02/2020",1,2,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6450","31/01/2020",31,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6451","30/01/2020",30,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6452","29/01/2020",29,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6453","28/01/2020",28,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6454","27/01/2020",27,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6455","26/01/2020",26,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6456","25/01/2020",25,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6457","24/01/2020",24,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6458","23/01/2020",23,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6459","22/01/2020",22,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6460","21/01/2020",21,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6461","20/01/2020",20,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6462","19/01/2020",19,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6463","18/01/2020",18,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6464","17/01/2020",17,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6465","16/01/2020",16,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6466","15/01/2020",15,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6467","14/01/2020",14,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6468","13/01/2020",13,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6469","12/01/2020",12,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6470","11/01/2020",11,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6471","10/01/2020",10,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6472","09/01/2020",9,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6473","08/01/2020",8,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6474","07/01/2020",7,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6475","06/01/2020",6,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6476","05/01/2020",5,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6477","04/01/2020",4,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6478","03/01/2020",3,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6479","02/01/2020",2,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6480","01/01/2020",1,1,2020,0,0,"EC","America","ECU",17084357,"Ecuador"
"6481","31/12/2019",31,12,2019,0,0,"EC","America","ECU",17084357,"Ecuador"
"6482","13/06/2020",13,6,2020,1578,45,"EG","Africa","EGY",98423595,"Egypt"
"6483","12/06/2020",12,6,2020,1442,35,"EG","Africa","EGY",98423595,"Egypt"
"6484","11/06/2020",11,6,2020,1455,36,"EG","Africa","EGY",98423595,"Egypt"
"6485","10/06/2020",10,6,2020,1385,35,"EG","Africa","EGY",98423595,"Egypt"
"6486","09/06/2020",9,6,2020,1365,34,"EG","Africa","EGY",98423595,"Egypt"
"6487","08/06/2020",8,6,2020,1467,39,"EG","Africa","EGY",98423595,"Egypt"
"6488","07/06/2020",7,6,2020,1497,32,"EG","Africa","EGY",98423595,"Egypt"
"6489","06/06/2020",6,6,2020,1348,40,"EG","Africa","EGY",98423595,"Egypt"
"6490","05/06/2020",5,6,2020,1152,38,"EG","Africa","EGY",98423595,"Egypt"
"6491","04/06/2020",4,6,2020,1079,36,"EG","Africa","EGY",98423595,"Egypt"
"6492","03/06/2020",3,6,2020,1152,47,"EG","Africa","EGY",98423595,"Egypt"
